Name,Type,Region,Address,City,Postal Code,State,Longitude,Latitude,ID
Centro Vaccinale 'Palaingresso Godega Fiere' - Godega Sant'Urbano,STS,Veneto,,,,Italy,,,PYR458
Centro Vaccinazione Lonigo,STS,Veneto,,,,Italy,,,OZB352
Centro Vaccinazione Noventa Vicentina,STS,Veneto,,,,Italy,,,IFX297
Centro Vaccinazione Popolazione Covid19 Bussolengo,STS,Veneto,,,,Italy,,,IAO862
Centro Vaccinazione Popolazione Covid19 Legnago,STS,Veneto,,,,Italy,,,SHN871
Centro Vaccinazione Popolazione Covid19 S. Bonifacio,STS,Veneto,,,,Italy,,,JSA446
Centro Vaccinazione Torri Di Quartesolo,STS,Veneto,,,,Italy,,,LZS804
Centro Vaccinazione Trissino,STS,Veneto,,,,Italy,,,ZVL958
Centro Vaccinazione Valdagno,STS,Veneto,,,,Italy,,,XMG858
Centro Vaccinazione Vicenza,STS,Veneto,,,,Italy,,,MRR896
Centro Vaccinazioni Del Comelico,STS,Veneto,,,,Italy,,,JOV452
Centro Vaccinazioni Drive-In Paludi,STS,Veneto,,,,Italy,,,HPY850
Centro Vaccinazioni Palaskating Di Sedico,STS,Veneto,,,,Italy,,,PCS372
Chiostro S. Maria Delle Consolazioni,STS,Veneto,,,,Italy,,,DGQ976
Codess Sanita' S.R.L.,RIA,Veneto,,,,Italy,,,MPG887
Covid19-Seminario Minore Di Rubano (Punto Vaccinazioni),STS,Veneto,,,,Italy,,,RGX667
Cvp Adria C/O Centro Commerciale Il Porto,STS,Veneto,,,,Italy,,,TBZ192
Cvp Camponogara,STS,Veneto,,,,Italy,,,AFL377
Cvp Castelmassa C/O Mercato Coperto,STS,Veneto,,,,Italy,,,AFJ535
Cvp Cavarzere,STS,Veneto,,,,Italy,,,XLH724
Cvp Chioggia,STS,Veneto,,,,Italy,,,HZX368
Cvp Chioggia 2,STS,Veneto,,,,Italy,,,UQG186
Cvp Covid - Angarano,STS,Veneto,,,,Italy,,,UAU417
Cvp Covid - Arsiero Palazzetto Dello Sport,STS,Veneto,,,,Italy,,,SDC954
Cvp Covid - Asiago Unione Montana Spett. Reggenza Dei 7 Comuni,STS,Veneto,,,,Italy,,,DNP817
Cvp Covid - Bassano Del Grappa Centro Socio Ricreativo Rondò Brenta,STS,Veneto,,,,Italy,,,AAN228
Cvp Covid - Breganze (Mmg),STS,Veneto,,,,Italy,,,INA795
"Cvp Covid - Centro Socio-Ricreativo Rondò Brenta, Bassano Del Grappa  (Mmg)",STS,Veneto,,,,Italy,,,QMT888
Cvp Covid - Chiuppano (Mmg),STS,Veneto,,,,Italy,,,KXV596
Cvp Covid - Domicilio D1,STS,Veneto,,,,Italy,,,CQD447
Cvp Covid - Domicilio D2,STS,Veneto,,,,Italy,,,RSZ291
"Cvp Covid - Ex Eurobrico, Bassano",STS,Veneto,,,,Italy,,,KBI247
Cvp Covid - Malo (Mmg),STS,Veneto,,,,Italy,,,DDF797
Cvp Covid - Marano Vicentino,STS,Veneto,,,,Italy,,,UTR264
Cvp Covid - Marostica,STS,Veneto,,,,Italy,,,ZNE792
Cvp Covid - Marostica (Mmg),STS,Veneto,,,,Italy,,,GNM957
Cvp Covid - Roana,STS,Veneto,,,,Italy,,,DTO279
Cvp Covid - Roana (Mmg),STS,Veneto,,,,Italy,,,CAE869
Cvp Covid - Romano D'Ezzelino (Mmg),STS,Veneto,,,,Italy,,,MYO886
Cvp Covid - San Giuseppe Di Cassola (Mmg),STS,Veneto,,,,Italy,,,CPL877
Cvp Covid - San Giuseppe Di Cassola Centro Diurno Per Anziani,STS,Veneto,,,,Italy,,,JLB240
Cvp Covid - Schio Ex Lanificio Conte,STS,Veneto,,,,Italy,,,FWD322
Cvp Covid - Thiene Padiglione Fieristico,STS,Veneto,,,,Italy,,,WYW925
Cvp Covid Asiago C/O Ospedale,STS,Veneto,,,,Italy,,,WSJ819
Cvp Covid Asiago Distretto,STS,Veneto,,,,Italy,,,YAN495
Cvp Covid Marano Vicentino (Mmg),STS,Veneto,,,,Italy,,,DFV439
Cvp Covid Schio Palestra Comunale (Mmg),STS,Veneto,,,,Italy,,,GAU707
Cvp Covid Thiene Padiglione Fieristico (Mmg),STS,Veneto,,,,Italy,,,HVL253
Cvp Dolo,STS,Veneto,,,,Italy,,,VWO720
Cvp Favaro,STS,Veneto,,,,Italy,,,JWU329
Cvp Lendinara C/O Palazzetto Dello Sport,STS,Veneto,,,,Italy,,,RZI110
Cvp Lido Pellestrina,STS,Veneto,,,,Italy,,,SHT756
Cvp Marcon,STS,Veneto,,,,Italy,,,CMM974
Cvp Mestre 2,STS,Veneto,,,,Italy,,,ZCZ875
Cvp Mirano,STS,Veneto,,,,Italy,,,XGR638
Cvp Noale,STS,Veneto,,,,Italy,,,NEG638
Cvp Occhiobello C/O C.S.R.C. Arcobaleno,STS,Veneto,,,,Italy,,,UZO433
Cvp Palaexpo,STS,Veneto,,,,Italy,,,FGM779
Cvp Porto Tolle C/O Palazzetto Dello Sport,STS,Veneto,,,,Italy,,,QOM358
Cvp Porto Viro C/O Sala Eracle,STS,Veneto,,,,Italy,,,FYB837
Cvp Rosolina C/O Palazzetto Dello Sport,STS,Veneto,,,,Italy,,,SEG864
Cvp Rovigo C/O Censer,STS,Veneto,,,,Italy,,,BNJ617
Cvp Santa Maria Di Sala,STS,Veneto,,,,Italy,,,WIG506
Cvp Stabilimento Fiamm Spa,STS,Veneto,,,,Italy,,,NEZ309
Cvp Stabilimento Marzotto Spa,STS,Veneto,,,,Italy,,,BBW826
Cvp Trecenta C/O Ospedale S.Luca,STS,Veneto,,,,Italy,,,ANR749
Cvp Venezia 1,STS,Veneto,,,,Italy,,,SOX606
Cvp Venezia 2,STS,Veneto,,,,Italy,,,MHH211
Cvp Venezia 3,STS,Veneto,,,,Italy,,,UQL214
Dm Riabilita Srl,RIA,Veneto,,,,Italy,,,PHJ478
Fiera Di Padova Padiglione 6 (Punto Vaccinazione),STS,Veneto,,,,Italy,,,LWI376
Fiera Padiglione 8 - Azienda Ospedale - Universita' Padova,STS,Veneto,,,,Italy,,,MID588
Fisiosport Terraglio,RIA,Veneto,,,,Italy,,,IBQ188
Fond.F.Milcovich Onlus Exuildm,RIA,Veneto,,,,Italy,,,DJD420
Fondaz. Piu' Di Un Sogno Onlus,RIA,Veneto,,,,Italy,,,BSH267
Fondazione Speranza Onlus,RIA,Veneto,,,,Italy,,,FZY788
Istituto Pio Xii Misurina,RIA,Veneto,,,,Italy,,,VNX877
La Nostra Famiglia,RIA,Veneto,,,,Italy,,,VUB631
La Nostra Famiglia Oderzo,RIA,Veneto,,,,Italy,,,UQF149
La Nostra Famiglia Treviso,RIA,Veneto,,,,Italy,,,XSA956
Municipio Di Albignasego (Punto Vaccinazioni),STS,Veneto,,,,Italy,,,XQN219
Ospedale Militare (Punto Vaccinazioni),STS,Veneto,,,,Italy,,,AUZ331
Palazzetto Dello Sport 'Borgo Rossi' (Punto Vaccinazione),STS,Veneto,,,,Italy,,,ECN331
Palazzetto Dello Sport Di Cittadella,STS,Veneto,,,,Italy,,,GHP342
Palazzetto Dello Sport Di Loreggia,STS,Veneto,,,,Italy,,,MIC902
Presidio Riabilit. Villa Maria,RIA,Veneto,,,,Italy,,,UOM755
